﻿RegionID,RegionName,SizeRank,Date,Tier,ZHVI,YoY
"102,001",United States,0,12/31/04,Top Third,"$309,000 ",0.125273125
"102,001",United States,0,1/31/05,Top Third,"$311,800 ",0.125631769
"102,001",United States,0,2/28/05,Top Third,"$314,800 ",0.126700072
"102,001",United States,0,3/31/05,Top Third,"$318,100 ",0.128014184
"102,001",United States,0,4/30/05,Top Third,"$321,700 ",0.129961363
"102,001",United States,0,5/31/05,Top Third,"$325,400 ",0.131826087
"102,001",United States,0,6/30/05,Top Third,"$329,300 ",0.133562823
"102,001",United States,0,7/31/05,Top Third,"$333,100 ",0.134150494
"102,001",United States,0,8/31/05,Top Third,"$336,800 ",0.134770889
"102,001",United States,0,9/30/05,Top Third,"$340,300 ",0.134711571
"102,001",United States,0,10/31/05,Top Third,"$343,500 ",0.133289343
"102,001",United States,0,11/30/05,Top Third,"$346,600 ",0.132309703
"102,001",United States,0,12/31/05,Top Third,"$349,400 ",0.130744337
"102,001",United States,0,1/31/06,Top Third,"$352,000 ",0.128928801
"102,001",United States,0,2/28/06,Top Third,"$354,100 ",0.124841169
"102,001",United States,0,3/31/06,Top Third,"$356,100 ",0.11945929
"102,001",United States,0,4/30/06,Top Third,"$358,200 ",0.113459745
"102,001",United States,0,5/31/06,Top Third,"$359,900 ",0.106023356
"102,001",United States,0,6/30/06,Top Third,"$361,400 ",0.097479502
"102,001",United States,0,7/31/06,Top Third,"$362,500 ",0.088261783
"102,001",United States,0,8/31/06,Top Third,"$363,100 ",0.078087886
"102,001",United States,0,9/30/06,Top Third,"$363,500 ",0.06817514
"102,001",United States,0,10/31/06,Top Third,"$363,600 ",0.058515284
"102,001",United States,0,11/30/06,Top Third,"$363,600 ",0.049047894
"102,001",United States,0,12/31/06,Top Third,"$363,600 ",0.040641099
"102,001",United States,0,1/31/07,Top Third,"$363,700 ",0.033238636
"102,001",United States,0,2/28/07,Top Third,"$363,600 ",0.026828579
"102,001",United States,0,3/31/07,Top Third,"$363,500 ",0.02078068
"102,001",United States,0,4/30/07,Top Third,"$363,300 ",0.014237856
"102,001",United States,0,5/31/07,Top Third,"$362,700 ",0.007779939
"102,001",United States,0,6/30/07,Top Third,"$361,800 ",0.001106807
"102,001",United States,0,7/31/07,Top Third,"$360,500 ",-0.005517241
"102,001",United States,0,8/31/07,Top Third,"$358,900 ",-0.011567061
"102,001",United States,0,9/30/07,Top Third,"$357,200 ",-0.017331499
"102,001",United States,0,10/31/07,Top Third,"$355,200 ",-0.02310231
"102,001",United States,0,11/30/07,Top Third,"$353,000 ",-0.029152915
"102,001",United States,0,12/31/07,Top Third,"$350,500 ",-0.036028603
"102,001",United States,0,1/31/08,Top Third,"$348,000 ",-0.043167446
"102,001",United States,0,2/29/08,Top Third,"$345,200 ",-0.050605061
"102,001",United States,0,3/31/08,Top Third,"$342,500 ",-0.057771664
"102,001",United States,0,4/30/08,Top Third,"$339,700 ",-0.064960088
"102,001",United States,0,5/31/08,Top Third,"$336,800 ",-0.071408878
"102,001",United States,0,6/30/08,Top Third,"$333,800 ",-0.077390824
"102,001",United States,0,7/31/08,Top Third,"$330,900 ",-0.082108183
"102,001",United States,0,8/31/08,Top Third,"$328,100 ",-0.085817777
"102,001",United States,0,9/30/08,Top Third,"$325,500 ",-0.088745801
"102,001",United States,0,10/31/08,Top Third,"$323,000 ",-0.090653153
"102,001",United States,0,11/30/08,Top Third,"$320,600 ",-0.091784703
"102,001",United States,0,12/31/08,Top Third,"$318,400 ",-0.091583452
"102,001",United States,0,1/31/09,Top Third,"$316,300 ",-0.091091954
"102,001",United States,0,2/28/09,Top Third,"$314,200 ",-0.089803013
"102,001",United States,0,3/31/09,Top Third,"$312,000 ",-0.089051095
"102,001",United States,0,4/30/09,Top Third,"$309,600 ",-0.088607595
"102,001",United States,0,5/31/09,Top Third,"$306,900 ",-0.088776722
"102,001",United States,0,6/30/09,Top Third,"$304,200 ",-0.088675854
"102,001",United States,0,7/31/09,Top Third,"$302,300 ",-0.086430946
"102,001",United States,0,8/31/09,Top Third,"$300,900 ",-0.082901554
"102,001",United States,0,9/30/09,Top Third,"$300,000 ",-0.078341014
"102,001",United States,0,10/31/09,Top Third,"$299,300 ",-0.073374613
"102,001",United States,0,11/30/09,Top Third,"$298,800 ",-0.067997505
"102,001",United States,0,12/31/09,Top Third,"$298,600 ",-0.06218593
"102,001",United States,0,1/31/10,Top Third,"$298,600 ",-0.055959532
"102,001",United States,0,2/28/10,Top Third,"$298,900 ",-0.048695099
"102,001",United States,0,3/31/10,Top Third,"$298,200 ",-0.044230769
"102,001",United States,0,4/30/10,Top Third,"$296,500 ",-0.042312661
"102,001",United States,0,5/31/10,Top Third,"$295,300 ",-0.037797328
"102,001",United States,0,6/30/10,Top Third,"$294,700 ",-0.031229454
"102,001",United States,0,7/31/10,Top Third,"$293,400 ",-0.029440953
"102,001",United States,0,8/31/10,Top Third,"$291,800 ",-0.030242606
"102,001",United States,0,9/30/10,Top Third,"$290,200 ",-0.032666667
"102,001",United States,0,10/31/10,Top Third,"$288,700 ",-0.035415971
"102,001",United States,0,11/30/10,Top Third,"$287,300 ",-0.038487282
"102,001",United States,0,12/31/10,Top Third,"$285,700 ",-0.043201608
"102,001",United States,0,1/31/11,Top Third,"$284,000 ",-0.048894843
"102,001",United States,0,2/28/11,Top Third,"$282,500 ",-0.054867849
"102,001",United States,0,3/31/11,Top Third,"$281,500 ",-0.056002683
"102,001",United States,0,4/30/11,Top Third,"$280,600 ",-0.053625632
"102,001",United States,0,5/31/11,Top Third,"$279,900 ",-0.052150356
"102,001",United States,0,6/30/11,Top Third,"$279,200 ",-0.05259586
"102,001",United States,0,7/31/11,Top Third,"$278,500 ",-0.050783913
"102,001",United States,0,8/31/11,Top Third,"$277,900 ",-0.047635367
"102,001",United States,0,9/30/11,Top Third,"$277,400 ",-0.044107512
"102,001",United States,0,10/31/11,Top Third,"$277,100 ",-0.040180118
"102,001",United States,0,11/30/11,Top Third,"$276,900 ",-0.036199095
"102,001",United States,0,12/31/11,Top Third,"$276,900 ",-0.03080154
"102,001",United States,0,1/31/12,Top Third,"$276,800 ",-0.025352113
"102,001",United States,0,2/29/12,Top Third,"$276,800 ",-0.020176991
"102,001",United States,0,3/31/12,Top Third,"$277,100 ",-0.015630551
"102,001",United States,0,4/30/12,Top Third,"$278,000 ",-0.009265859
"102,001",United States,0,5/31/12,Top Third,"$278,900 ",-0.003572705
"102,001",United States,0,6/30/12,Top Third,"$279,800 ",0.002148997
"102,001",United States,0,7/31/12,Top Third,"$280,800 ",0.008258528
"102,001",United States,0,8/31/12,Top Third,"$281,800 ",0.014033825
"102,001",United States,0,9/30/12,Top Third,"$282,800 ",0.019466474
"102,001",United States,0,10/31/12,Top Third,"$283,800 ",0.024178997
"102,001",United States,0,11/30/12,Top Third,"$285,000 ",0.029252438
"102,001",United States,0,12/31/12,Top Third,"$286,300 ",0.033947273
"102,001",United States,0,1/31/13,Top Third,"$287,500 ",0.038656069
"102,001",United States,0,2/28/13,Top Third,"$288,700 ",0.042991329
"102,001",United States,0,3/31/13,Top Third,"$290,200 ",0.047275352
"102,001",United States,0,4/30/13,Top Third,"$292,100 ",0.050719424
"102,001",United States,0,5/31/13,Top Third,"$294,100 ",0.054499821
"102,001",United States,0,6/30/13,Top Third,"$296,100 ",0.058255897
"102,001",United States,0,7/31/13,Top Third,"$298,300 ",0.062321937
"102,001",United States,0,8/31/13,Top Third,"$300,500 ",0.06635912
"102,001",United States,0,9/30/13,Top Third,"$302,500 ",0.069660537
"102,001",United States,0,10/31/13,Top Third,"$304,100 ",0.071529246
"102,001",United States,0,11/30/13,Top Third,"$305,300 ",0.07122807
"102,001",United States,0,12/31/13,Top Third,"$306,300 ",0.069856794
"102,001",United States,0,1/31/14,Top Third,"$307,500 ",0.069565217
"102,001",United States,0,2/28/14,Top Third,"$308,800 ",0.069622445
"102,001",United States,0,3/31/14,Top Third,"$310,100 ",0.068573398
"102,001",United States,0,4/30/14,Top Third,"$311,300 ",0.065730914
"102,001",United States,0,5/31/14,Top Third,"$312,700 ",0.063243795
"102,001",United States,0,6/30/14,Top Third,"$314,000 ",0.06045255
"102,001",United States,0,7/31/14,Top Third,"$315,300 ",0.056989608
"102,001",United States,0,8/31/14,Top Third,"$316,700 ",0.05391015
"102,001",United States,0,9/30/14,Top Third,"$318,000 ",0.051239669
"102,001",United States,0,10/31/14,Top Third,"$319,000 ",0.04899704
"102,001",United States,0,11/30/14,Top Third,"$319,800 ",0.047494268
"102,001",United States,0,12/31/14,Top Third,"$320,700 ",0.047012733
"102,001",United States,0,1/31/15,Top Third,"$321,600 ",0.045853659
"102,001",United States,0,2/28/15,Top Third,"$322,400 ",0.044041451
"102,001",United States,0,3/31/15,Top Third,"$323,500 ",0.043211867
"102,001",United States,0,4/30/15,Top Third,"$324,700 ",0.043045294
"102,001",United States,0,5/31/15,Top Third,"$326,400 ",0.04381196
"102,001",United States,0,6/30/15,Top Third,"$328,000 ",0.044585987
"102,001",United States,0,7/31/15,Top Third,"$329,400 ",0.044719315
"102,001",United States,0,8/31/15,Top Third,"$330,600 ",0.043890117
"102,001",United States,0,9/30/15,Top Third,"$331,800 ",0.043396226
"102,001",United States,0,10/31/15,Top Third,"$332,800 ",0.043260188
"102,001",United States,0,11/30/15,Top Third,"$333,800 ",0.043777361
"102,001",United States,0,12/31/15,Top Third,"$334,900 ",0.044278142
"102,001",United States,0,1/31/16,Top Third,"$335,900 ",0.044465174
"102,001",United States,0,2/29/16,Top Third,"$337,000 ",0.04528536
"102,001",United States,0,3/31/16,Top Third,"$338,400 ",0.046058733
"102,001",United States,0,4/30/16,Top Third,"$340,300 ",0.048044349
"102,001",United States,0,5/31/16,Top Third,"$342,000 ",0.047794118
"102,001",United States,0,6/30/16,Top Third,"$343,600 ",0.047560976
"102,001",United States,0,7/31/16,Top Third,"$345,300 ",0.048269581
"102,001",United States,0,8/31/16,Top Third,"$347,100 ",0.049909256
"102,001",United States,0,9/30/16,Top Third,"$348,700 ",0.050934298
"102,001",United States,0,10/31/16,Top Third,"$350,400 ",0.052884615
"102,001",United States,0,11/30/16,Top Third,"$352,000 ",0.054523667
"102,001",United States,0,12/31/16,Top Third,"$353,600 ",0.055837563
"102,001",United States,0,1/31/17,Top Third,"$354,900 ",0.056564454
"102,001",United States,0,2/28/17,Top Third,"$356,200 ",0.056973294
"102,001",United States,0,3/31/17,Top Third,"$358,000 ",0.057919622
"102,001",United States,0,4/30/17,Top Third,"$359,800 ",0.05730238
"102,001",United States,0,5/31/17,Top Third,"$361,400 ",0.056725146
"102,001",United States,0,6/30/17,Top Third,"$362,600 ",0.055296857
"102,001",United States,0,7/31/17,Top Third,"$363,600 ",0.052997394
"102,001",United States,0,8/31/17,Top Third,"$364,600 ",0.050417747
"102,001",United States,0,9/30/17,Top Third,"$365,700 ",0.048752509
"102,001",United States,0,10/31/17,Top Third,"$366,700 ",0.046518265
"102,001",United States,0,11/30/17,Top Third,"$367,700 ",0.044602273
"102,001",United States,0,12/31/17,Top Third,"$368,900 ",0.043269231
"102,001",United States,0,1/31/18,Top Third,"$370,600 ",0.044237813
"102,001",United States,0,2/28/18,Top Third,"$372,500 ",0.045760809
"102,001",United States,0,3/31/18,Top Third,"$374,100 ",0.044972067
"102,001",United States,0,4/30/18,Top Third,"$375,300 ",0.043079489
"102,001",United States,0,5/31/18,Top Third,"$376,900 ",0.042888766
"102,001",United States,0,6/30/18,Top Third,"$378,300 ",0.0432984
"102,001",United States,0,7/31/18,Top Third,"$379,700 ",0.044279428
"102,001",United States,0,8/31/18,Top Third,"$381,000 ",0.044980801
"102,001",United States,0,9/30/18,Top Third,"$382,400 ",0.045665846
"102,001",United States,0,10/31/18,Top Third,"$384,200 ",0.047722934
"102,001",United States,0,11/30/18,Top Third,"$385,900 ",0.049496872
"102,001",United States,0,12/31/18,Top Third,"$387,400 ",0.050149092
"102,001",United States,0,1/31/19,Top Third,"$388,900 ",0.049379385
"102,001",United States,0,2/28/19,Top Third,"$390,500 ",0.048322148
"102,001",United States,0,3/31/19,Top Third,"$391,100 ",0.045442395
"102,001",United States,0,4/30/19,Top Third,"$390,800 ",0.041300293
"102,001",United States,0,4/30/96,Bottom Third,"$59,200 ",
"102,001",United States,0,5/31/96,Bottom Third,"$59,300 ",
"102,001",United States,0,6/30/96,Bottom Third,"$59,400 ",
"102,001",United States,0,7/31/96,Bottom Third,"$59,600 ",
"102,001",United States,0,8/31/96,Bottom Third,"$59,700 ",
"102,001",United States,0,9/30/96,Bottom Third,"$59,800 ",
"102,001",United States,0,10/31/96,Bottom Third,"$59,900 ",
"102,001",United States,0,11/30/96,Bottom Third,"$60,100 ",
"102,001",United States,0,12/31/96,Bottom Third,"$60,300 ",
"102,001",United States,0,1/31/97,Bottom Third,"$60,600 ",
"102,001",United States,0,2/28/97,Bottom Third,"$60,800 ",
"102,001",United States,0,3/31/97,Bottom Third,"$61,000 ",
"102,001",United States,0,4/30/97,Bottom Third,"$61,100 ",0.032094595
"102,001",United States,0,5/31/97,Bottom Third,"$61,200 ",0.032040472
"102,001",United States,0,6/30/97,Bottom Third,"$61,400 ",0.033670034
"102,001",United States,0,7/31/97,Bottom Third,"$61,500 ",0.031879195
"102,001",United States,0,8/31/97,Bottom Third,"$61,700 ",0.033500838
"102,001",United States,0,9/30/97,Bottom Third,"$61,900 ",0.035117057
"102,001",United States,0,10/31/97,Bottom Third,"$62,200 ",0.038397329
"102,001",United States,0,11/30/97,Bottom Third,"$62,500 ",0.039933444
"102,001",United States,0,12/31/97,Bottom Third,"$62,800 ",0.04145937
"102,001",United States,0,1/31/98,Bottom Third,"$63,100 ",0.041254125
"102,001",United States,0,2/28/98,Bottom Third,"$63,400 ",0.042763158
"102,001",United States,0,3/31/98,Bottom Third,"$63,700 ",0.044262295
"102,001",United States,0,4/30/98,Bottom Third,"$64,000 ",0.047463175
"102,001",United States,0,5/31/98,Bottom Third,"$64,200 ",0.049019608
"102,001",United States,0,6/30/98,Bottom Third,"$64,500 ",0.050488599
"102,001",United States,0,7/31/98,Bottom Third,"$64,900 ",0.055284553
"102,001",United States,0,8/31/98,Bottom Third,"$65,200 ",0.056726094
"102,001",United States,0,9/30/98,Bottom Third,"$65,600 ",0.059773829
"102,001",United States,0,10/31/98,Bottom Third,"$65,900 ",0.059485531
"102,001",United States,0,11/30/98,Bottom Third,"$66,300 ",0.0608
"102,001",United States,0,12/31/98,Bottom Third,"$66,600 ",0.060509554
"102,001",United States,0,1/31/99,Bottom Third,"$66,900 ",0.06022187
"102,001",United States,0,2/28/99,Bottom Third,"$67,200 ",0.059936909
"102,001",United States,0,3/31/99,Bottom Third,"$67,500 ",0.059654631
"102,001",United States,0,4/30/99,Bottom Third,"$67,800 ",0.059375
"102,001",United States,0,5/31/99,Bottom Third,"$68,100 ",0.060747664
"102,001",United States,0,6/30/99,Bottom Third,"$68,500 ",0.062015504
"102,001",United States,0,7/31/99,Bottom Third,"$68,900 ",0.061633282
"102,001",United States,0,8/31/99,Bottom Third,"$69,300 ",0.062883436
"102,001",United States,0,9/30/99,Bottom Third,"$69,700 ",0.0625
"102,001",United States,0,10/31/99,Bottom Third,"$70,100 ",0.063732929
"102,001",United States,0,11/30/99,Bottom Third,"$70,500 ",0.063348416
"102,001",United States,0,12/31/99,Bottom Third,"$71,000 ",0.066066066
"102,001",United States,0,1/31/00,Bottom Third,"$71,400 ",0.067264574
"102,001",United States,0,2/29/00,Bottom Third,"$71,800 ",0.068452381
"102,001",United States,0,3/31/00,Bottom Third,"$72,200 ",0.06962963
"102,001",United States,0,4/30/00,Bottom Third,"$72,500 ",0.069321534
"102,001",United States,0,5/31/00,Bottom Third,"$72,800 ",0.069016153
"102,001",United States,0,6/30/00,Bottom Third,"$73,100 ",0.067153285
"102,001",United States,0,7/31/00,Bottom Third,"$73,400 ",0.065312046
"102,001",United States,0,8/31/00,Bottom Third,"$73,700 ",0.063492063
"102,001",United States,0,9/30/00,Bottom Third,"$74,000 ",0.06169297
"102,001",United States,0,10/31/00,Bottom Third,"$74,400 ",0.061340942
"102,001",United States,0,11/30/00,Bottom Third,"$74,700 ",0.059574468
"102,001",United States,0,12/31/00,Bottom Third,"$75,100 ",0.057746479
"102,001",United States,0,1/31/01,Bottom Third,"$75,500 ",0.057422969
"102,001",United States,0,2/28/01,Bottom Third,"$76,000 ",0.058495822
"102,001",United States,0,3/31/01,Bottom Third,"$76,400 ",0.058171745
"102,001",United States,0,4/30/01,Bottom Third,"$76,700 ",0.057931034
"102,001",United States,0,5/31/01,Bottom Third,"$77,200 ",0.06043956
"102,001",United States,0,6/30/01,Bottom Third,"$77,600 ",0.061559508
"102,001",United States,0,7/31/01,Bottom Third,"$77,900 ",0.061307902
"102,001",United States,0,8/31/01,Bottom Third,"$78,200 ",0.061058345
"102,001",United States,0,9/30/01,Bottom Third,"$78,500 ",0.060810811
"102,001",United States,0,10/31/01,Bottom Third,"$78,900 ",0.060483871
"102,001",United States,0,11/30/01,Bottom Third,"$79,200 ",0.060240964
"102,001",United States,0,12/31/01,Bottom Third,"$79,500 ",0.058588549
"102,001",United States,0,1/31/02,Bottom Third,"$79,900 ",0.058278146
"102,001",United States,0,2/28/02,Bottom Third,"$80,200 ",0.055263158
"102,001",United States,0,3/31/02,Bottom Third,"$80,600 ",0.054973822
"102,001",United States,0,4/30/02,Bottom Third,"$81,000 ",0.056062581
"102,001",United States,0,5/31/02,Bottom Third,"$81,400 ",0.054404145
"102,001",United States,0,6/30/02,Bottom Third,"$81,800 ",0.054123711
"102,001",United States,0,7/31/02,Bottom Third,"$82,200 ",0.055198973
"102,001",United States,0,8/31/02,Bottom Third,"$82,600 ",0.056265985
"102,001",United States,0,9/30/02,Bottom Third,"$83,000 ",0.057324841
"102,001",United States,0,10/31/02,Bottom Third,"$83,500 ",0.058301648
"102,001",United States,0,11/30/02,Bottom Third,"$83,900 ",0.059343434
"102,001",United States,0,12/31/02,Bottom Third,"$84,400 ",0.06163522
"102,001",United States,0,1/31/03,Bottom Third,"$84,900 ",0.062578223
"102,001",United States,0,2/28/03,Bottom Third,"$85,400 ",0.064837905
"102,001",United States,0,3/31/03,Bottom Third,"$85,900 ",0.065756824
"102,001",United States,0,4/30/03,Bottom Third,"$86,300 ",0.065432099
"102,001",United States,0,5/31/03,Bottom Third,"$86,900 ",0.067567568
"102,001",United States,0,6/30/03,Bottom Third,"$87,400 ",0.068459658
"102,001",United States,0,7/31/03,Bottom Third,"$88,100 ",0.071776156
"102,001",United States,0,8/31/03,Bottom Third,"$88,700 ",0.073849879
"102,001",United States,0,9/30/03,Bottom Third,"$89,200 ",0.074698795
"102,001",United States,0,10/31/03,Bottom Third,"$89,800 ",0.075449102
"102,001",United States,0,11/30/03,Bottom Third,"$90,400 ",0.077473182
"102,001",United States,0,12/31/03,Bottom Third,"$91,100 ",0.079383886
"102,001",United States,0,1/31/04,Bottom Third,"$91,700 ",0.080094229
"102,001",United States,0,2/29/04,Bottom Third,"$92,500 ",0.083138173
"102,001",United States,0,3/31/04,Bottom Third,"$93,400 ",0.087310827
"102,001",United States,0,4/30/04,Bottom Third,"$94,300 ",0.092699884
"102,001",United States,0,5/31/04,Bottom Third,"$95,200 ",0.095512083
"102,001",United States,0,6/30/04,Bottom Third,"$96,100 ",0.099542334
"102,001",United States,0,7/31/04,Bottom Third,"$97,000 ",0.101021566
"102,001",United States,0,8/31/04,Bottom Third,"$97,900 ",0.103720406
"102,001",United States,0,9/30/04,Bottom Third,"$98,900 ",0.108744395
"102,001",United States,0,10/31/04,Bottom Third,"$99,900 ",0.11247216
"102,001",United States,0,11/30/04,Bottom Third,"$100,800 ",0.115044248
"102,001",United States,0,12/31/04,Bottom Third,"$101,600 ",0.115257958
"102,001",United States,0,1/31/05,Bottom Third,"$102,400 ",0.116684842
"102,001",United States,0,2/28/05,Bottom Third,"$103,200 ",0.115675676
"102,001",United States,0,3/31/05,Bottom Third,"$103,900 ",0.1124197
"102,001",United States,0,4/30/05,Bottom Third,"$104,600 ",0.109225875
"102,001",United States,0,5/31/05,Bottom Third,"$105,500 ",0.108193277
"102,001",United States,0,6/30/05,Bottom Third,"$106,300 ",0.106139438
"102,001",United States,0,7/31/05,Bottom Third,"$107,200 ",0.105154639
"102,001",United States,0,8/31/05,Bottom Third,"$108,100 ",0.104187947
"102,001",United States,0,9/30/05,Bottom Third,"$108,900 ",0.101112235
"102,001",United States,0,10/31/05,Bottom Third,"$109,700 ",0.098098098
"102,001",United States,0,11/30/05,Bottom Third,"$110,500 ",0.096230159
"102,001",United States,0,12/31/05,Bottom Third,"$111,300 ",0.095472441
"102,001",United States,0,1/31/06,Bottom Third,"$112,100 ",0.094726563
"102,001",United States,0,2/28/06,Bottom Third,"$112,700 ",0.092054264
"102,001",United States,0,3/31/06,Bottom Third,"$113,400 ",0.091434071
"102,001",United States,0,4/30/06,Bottom Third,"$114,200 ",0.091778203
"102,001",United States,0,5/31/06,Bottom Third,"$114,800 ",0.088151659
"102,001",United States,0,6/30/06,Bottom Third,"$115,400 ",0.085606773
"102,001",United States,0,7/31/06,Bottom Third,"$115,900 ",0.081156716
"102,001",United States,0,8/31/06,Bottom Third,"$116,400 ",0.076780759
"102,001",United States,0,9/30/06,Bottom Third,"$116,800 ",0.072543618
"102,001",United States,0,10/31/06,Bottom Third,"$117,200 ",0.068368277
"102,001",United States,0,11/30/06,Bottom Third,"$117,400 ",0.062443439
"102,001",United States,0,12/31/06,Bottom Third,"$117,600 ",0.056603774
"102,001",United States,0,1/31/07,Bottom Third,"$117,800 ",0.050847458
"102,001",United States,0,2/28/07,Bottom Third,"$117,800 ",0.045252884
"102,001",United States,0,3/31/07,Bottom Third,"$117,900 ",0.03968254
"102,001",United States,0,4/30/07,Bottom Third,"$118,000 ",0.033274956
"102,001",United States,0,5/31/07,Bottom Third,"$118,000 ",0.027874564
"102,001",United States,0,6/30/07,Bottom Third,"$117,800 ",0.020797227
"102,001",United States,0,7/31/07,Bottom Third,"$117,700 ",0.01553063
"102,001",United States,0,8/31/07,Bottom Third,"$117,400 ",0.008591065
"102,001",United States,0,9/30/07,Bottom Third,"$117,100 ",0.002568493
"102,001",United States,0,10/31/07,Bottom Third,"$116,800 ",-0.003412969
"102,001",United States,0,11/30/07,Bottom Third,"$116,300 ",-0.009369676
"102,001",United States,0,12/31/07,Bottom Third,"$115,600 ",-0.017006803
"102,001",United States,0,1/31/08,Bottom Third,"$114,900 ",-0.024617997
"102,001",United States,0,2/29/08,Bottom Third,"$114,100 ",-0.031409168
"102,001",United States,0,3/31/08,Bottom Third,"$113,200 ",-0.039864292
"102,001",United States,0,4/30/08,Bottom Third,"$112,300 ",-0.048305085
"102,001",United States,0,5/31/08,Bottom Third,"$111,200 ",-0.057627119
"102,001",United States,0,6/30/08,Bottom Third,"$110,100 ",-0.065365025
"102,001",United States,0,7/31/08,Bottom Third,"$108,800 ",-0.075615973
"102,001",United States,0,8/31/08,Bottom Third,"$107,200 ",-0.086882453
"102,001",United States,0,9/30/08,Bottom Third,"$105,700 ",-0.09735269
"102,001",United States,0,10/31/08,Bottom Third,"$104,200 ",-0.107876712
"102,001",United States,0,11/30/08,Bottom Third,"$102,800 ",-0.116079106
"102,001",United States,0,12/31/08,Bottom Third,"$101,300 ",-0.123702422
"102,001",United States,0,1/31/09,Bottom Third,"$100,000 ",-0.129677981
"102,001",United States,0,2/28/09,Bottom Third,"$98,600 ",-0.135845749
"102,001",United States,0,3/31/09,Bottom Third,"$97,200 ",-0.141342756
"102,001",United States,0,4/30/09,Bottom Third,"$95,800 ",-0.146927872
"102,001",United States,0,5/31/09,Bottom Third,"$94,300 ",-0.151978417
"102,001",United States,0,6/30/09,Bottom Third,"$92,800 ",-0.157129882
"102,001",United States,0,7/31/09,Bottom Third,"$91,500 ",-0.159007353
"102,001",United States,0,8/31/09,Bottom Third,"$90,500 ",-0.155783582
"102,001",United States,0,9/30/09,Bottom Third,"$89,600 ",-0.152317881
"102,001",United States,0,10/31/09,Bottom Third,"$89,000 ",-0.145873321
"102,001",United States,0,11/30/09,Bottom Third,"$88,500 ",-0.139105058
"102,001",United States,0,12/31/09,Bottom Third,"$88,200 ",-0.129318855
"102,001",United States,0,1/31/10,Bottom Third,"$88,100 ",-0.119
"102,001",United States,0,2/28/10,Bottom Third,"$88,200 ",-0.105476673
"102,001",United States,0,3/31/10,Bottom Third,"$87,800 ",-0.096707819
"102,001",United States,0,4/30/10,Bottom Third,"$87,200 ",-0.089770355
"102,001",United States,0,5/31/10,Bottom Third,"$86,800 ",-0.079533404
"102,001",United States,0,6/30/10,Bottom Third,"$86,600 ",-0.066810345
"102,001",United States,0,7/31/10,Bottom Third,"$86,200 ",-0.057923497
"102,001",United States,0,8/31/10,Bottom Third,"$85,800 ",-0.051933702
"102,001",United States,0,9/30/10,Bottom Third,"$85,400 ",-0.046875
"102,001",United States,0,10/31/10,Bottom Third,"$84,700 ",-0.048314607
"102,001",United States,0,11/30/10,Bottom Third,"$83,900 ",-0.051977401
"102,001",United States,0,12/31/10,Bottom Third,"$83,100 ",-0.057823129
"102,001",United States,0,1/31/11,Bottom Third,"$82,300 ",-0.065834279
"102,001",United States,0,2/28/11,Bottom Third,"$81,700 ",-0.073696145
"102,001",United States,0,3/31/11,Bottom Third,"$81,000 ",-0.077448747
"102,001",United States,0,4/30/11,Bottom Third,"$80,200 ",-0.080275229
"102,001",United States,0,5/31/11,Bottom Third,"$79,500 ",-0.084101382
"102,001",United States,0,6/30/11,Bottom Third,"$78,900 ",-0.08891455
"102,001",United States,0,7/31/11,Bottom Third,"$78,300 ",-0.091647332
"102,001",United States,0,8/31/11,Bottom Third,"$77,800 ",-0.093240093
"102,001",United States,0,9/30/11,Bottom Third,"$77,400 ",-0.093676815
"102,001",United States,0,10/31/11,Bottom Third,"$77,000 ",-0.090909091
"102,001",United States,0,11/30/11,Bottom Third,"$76,700 ",-0.085816448
"102,001",United States,0,12/31/11,Bottom Third,"$76,300 ",-0.081829122
"102,001",United States,0,1/31/12,Bottom Third,"$76,000 ",-0.07654921
"102,001",United States,0,2/29/12,Bottom Third,"$75,800 ",-0.072215422
"102,001",United States,0,3/31/12,Bottom Third,"$75,800 ",-0.064197531
"102,001",United States,0,4/30/12,Bottom Third,"$75,900 ",-0.05361596
"102,001",United States,0,5/31/12,Bottom Third,"$76,000 ",-0.044025157
"102,001",United States,0,6/30/12,Bottom Third,"$75,900 ",-0.038022814
"102,001",United States,0,7/31/12,Bottom Third,"$76,000 ",-0.029374202
"102,001",United States,0,8/31/12,Bottom Third,"$76,200 ",-0.020565553
"102,001",United States,0,9/30/12,Bottom Third,"$76,400 ",-0.012919897
"102,001",United States,0,10/31/12,Bottom Third,"$76,500 ",-0.006493506
"102,001",United States,0,11/30/12,Bottom Third,"$76,800 ",0.001303781
"102,001",United States,0,12/31/12,Bottom Third,"$77,200 ",0.011795544
"102,001",United States,0,1/31/13,Bottom Third,"$77,400 ",0.018421053
"102,001",United States,0,2/28/13,Bottom Third,"$77,600 ",0.023746702
"102,001",United States,0,3/31/13,Bottom Third,"$78,100 ",0.030343008
"102,001",United States,0,4/30/13,Bottom Third,"$78,500 ",0.034255599
"102,001",United States,0,5/31/13,Bottom Third,"$78,900 ",0.038157895
"102,001",United States,0,6/30/13,Bottom Third,"$79,400 ",0.046113307
"102,001",United States,0,7/31/13,Bottom Third,"$80,100 ",0.053947368
"102,001",United States,0,8/31/13,Bottom Third,"$80,700 ",0.059055118
"102,001",United States,0,9/30/13,Bottom Third,"$81,000 ",0.060209424
"102,001",United States,0,10/31/13,Bottom Third,"$81,300 ",0.062745098
"102,001",United States,0,11/30/13,Bottom Third,"$81,700 ",0.063802083
